order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id
36633,4620,Pending,5/7/2022,12/13/2018,5/7/2022,31,151
36634,8099,Cancelled,11/2/2020,9/18/2019,11/2/2020,18,166
36635,8819,Cancelled,6/1/2022,10/29/2021,6/1/2022,16,116
36636,8708,Shipped,6/8/2018,2/1/2021,6/8/2018,6,195
36637,511,Pending,5/29/2022,2/8/2022,5/29/2022,44,89
36638,9964,Pending,3/1/2022,1/11/2023,3/1/2022,18,49
36639,8503,Pending,4/18/2023,3/14/2018,4/18/2023,7,97
36640,6675,Pending,8/18/2021,6/11/2022,8/18/2021,43,180
36641,8506,Shipped,5/17/2023,9/14/2021,5/17/2023,26,10
36642,4813,Shipped,8/8/2020,11/10/2022,8/8/2020,50,70
36643,3133,Cancelled,3/14/2018,1/24/2022,3/14/2018,48,24
36644,4787,Shipped,9/21/2021,1/3/2022,9/21/2021,23,179
36645,9094,Pending,3/13/2021,12/29/2023,3/13/2021,36,94
36646,8897,Cancelled,9/5/2022,8/6/2023,9/5/2022,44,66
36647,8412,Cancelled,7/10/2021,2/22/2019,7/10/2021,36,147
36648,342,Pending,2/28/2020,12/28/2020,2/28/2020,9,170
36649,5882,Cancelled,8/22/2020,9/10/2018,8/22/2020,13,133
36650,4801,Pending,2/22/2019,8/9/2023,2/22/2019,38,38
36651,7852,Pending,9/6/2023,3/14/2020,9/6/2023,44,146
36652,6813,Pending,5/23/2021,7/5/2020,5/23/2021,21,36
36653,3619,Cancelled,10/7/2022,5/24/2023,10/7/2022,44,129
36654,5016,Pending,6/27/2018,7/28/2021,6/27/2018,23,48
36655,6991,Cancelled,1/25/2020,9/18/2022,1/25/2020,38,28
36656,1358,Pending,2/16/2021,11/5/2019,2/16/2021,28,171
36657,5022,Pending,10/3/2023,11/22/2019,10/3/2023,47,48
36658,660,Pending,12/15/2019,1/3/2018,12/15/2019,17,104
36659,6002,Cancelled,1/24/2020,6/21/2022,1/24/2020,31,103
36660,9383,Pending,12/3/2018,1/14/2022,12/3/2018,32,109
36661,6975,Cancelled,2/20/2019,1/17/2023,2/20/2019,22,192
36662,4376,Pending,8/19/2020,8/15/2019,8/19/2020,33,21
36663,7135,Shipped,12/11/2022,11/25/2020,12/11/2022,13,188
36664,257,Shipped,8/15/2023,12/8/2018,8/15/2023,39,148
36665,1087,Shipped,7/1/2019,11/16/2022,7/1/2019,17,175
36666,7580,Cancelled,6/12/2020,3/15/2018,6/12/2020,12,189
36667,9285,Shipped,6/5/2023,11/20/2022,6/5/2023,50,118
36668,1429,Cancelled,4/5/2020,2/15/2022,4/5/2020,29,68
36669,6875,Cancelled,3/21/2018,3/30/2020,3/21/2018,8,134
36670,3474,Shipped,1/28/2020,9/1/2022,1/28/2020,46,137
36671,8720,Shipped,9/9/2021,6/12/2019,9/9/2021,33,135
36672,4998,Shipped,8/28/2021,5/18/2021,8/28/2021,5,181
36673,1013,Pending,8/23/2018,3/25/2020,8/23/2018,3,130
36674,5727,Cancelled,11/22/2023,6/13/2019,11/22/2023,29,40
36675,3978,Shipped,3/21/2019,7/11/2020,3/21/2019,7,101
36676,289,Shipped,3/26/2021,8/29/2022,3/26/2021,4,76
36677,7704,Shipped,2/20/2022,11/10/2018,2/20/2022,18,79
36678,4343,Cancelled,6/27/2019,4/2/2022,6/27/2019,33,145
36679,895,Pending,5/18/2018,11/20/2021,5/18/2018,16,65
36680,5276,Shipped,4/8/2018,12/19/2022,4/8/2018,21,179
36681,8329,Pending,8/24/2018,7/20/2018,8/24/2018,31,200
36682,2311,Shipped,10/7/2020,8/3/2018,10/7/2020,44,26
36683,5999,Cancelled,8/8/2019,6/10/2023,8/8/2019,37,37
36684,6840,Shipped,7/31/2020,10/23/2021,7/31/2020,22,127
36685,3095,Cancelled,12/18/2021,3/19/2021,12/18/2021,19,154
36686,7511,Cancelled,9/9/2020,8/30/2018,9/9/2020,36,142
36687,9350,Cancelled,3/28/2023,3/4/2020,3/28/2023,47,106
36688,7645,Shipped,5/13/2020,11/9/2023,5/13/2020,19,85
36689,3088,Cancelled,9/15/2019,7/26/2020,9/15/2019,42,112
36690,3897,Shipped,9/11/2021,8/22/2020,9/11/2021,42,22
36691,3531,Pending,2/7/2023,7/20/2019,2/7/2023,15,189
36692,4880,Pending,6/3/2022,5/22/2019,6/3/2022,20,64
36693,7573,Cancelled,1/7/2018,2/24/2020,1/7/2018,3,83
36694,4167,Cancelled,4/1/2018,12/13/2018,4/1/2018,46,32
36695,4429,Pending,4/4/2020,8/25/2020,4/4/2020,23,180
36696,2243,Shipped,3/15/2021,1/29/2020,3/15/2021,24,27
36697,9908,Cancelled,9/23/2020,1/23/2022,9/23/2020,33,70
36698,7597,Pending,9/25/2023,8/18/2023,9/25/2023,11,135
36699,6440,Shipped,9/30/2022,11/28/2023,9/30/2022,25,63
36700,1227,Cancelled,7/1/2020,10/12/2020,7/1/2020,1,178
36701,6571,Shipped,8/22/2020,7/10/2019,8/22/2020,42,177
36702,8396,Pending,6/7/2022,4/17/2022,6/7/2022,33,183
36703,7982,Pending,1/2/2021,2/28/2022,1/2/2021,19,66
36704,1653,Cancelled,5/20/2023,11/9/2022,5/20/2023,14,164
36705,7254,Pending,12/23/2018,12/24/2018,12/23/2018,9,140
36706,8611,Pending,5/20/2018,7/9/2021,5/20/2018,23,43
36707,8665,Shipped,9/21/2021,12/29/2018,9/21/2021,31,48
36708,3044,Cancelled,12/17/2023,6/7/2018,12/17/2023,14,193
36709,9016,Pending,6/2/2023,1/27/2021,6/2/2023,7,77
36710,4900,Shipped,2/1/2020,5/4/2021,2/1/2020,28,108
36711,4147,Shipped,8/8/2019,8/2/2022,8/8/2019,42,154
36712,5118,Pending,9/28/2019,1/10/2020,9/28/2019,5,82
36713,2707,Pending,8/2/2020,5/18/2018,8/2/2020,9,115
36714,8552,Cancelled,4/8/2021,6/6/2022,4/8/2021,28,65
36715,6279,Pending,10/7/2023,4/11/2018,10/7/2023,8,134
36716,6677,Pending,7/14/2020,7/30/2021,7/14/2020,24,191
36717,5247,Shipped,7/4/2023,8/13/2018,7/4/2023,30,71
36718,1668,Shipped,5/14/2022,2/27/2023,5/14/2022,48,189
36719,2940,Shipped,12/3/2020,1/10/2019,12/3/2020,19,95
36720,4445,Cancelled,6/10/2023,12/3/2021,6/10/2023,4,51
36721,2285,Pending,3/4/2023,6/1/2018,3/4/2023,7,21
36722,2924,Cancelled,12/25/2021,12/14/2021,12/25/2021,6,169
36723,839,Shipped,12/6/2023,5/26/2021,12/6/2023,9,156
36724,436,Shipped,10/15/2019,11/25/2020,10/15/2019,33,174
36725,3315,Pending,9/22/2019,5/8/2022,9/22/2019,15,152
36726,4924,Pending,11/15/2019,8/23/2021,11/15/2019,44,108
36727,7850,Pending,12/6/2020,7/13/2023,12/6/2020,39,186
36728,9284,Cancelled,9/18/2022,4/15/2023,9/18/2022,47,70
36729,1537,Cancelled,8/18/2021,11/5/2018,8/18/2021,33,163
36730,5832,Cancelled,7/6/2023,10/26/2019,7/6/2023,13,172
36731,7092,Shipped,2/15/2020,6/8/2018,2/15/2020,8,7
36732,3674,Cancelled,5/2/2018,6/11/2019,5/2/2018,2,185
36733,3939,Shipped,9/18/2022,4/5/2019,9/18/2022,30,172
36734,8729,Cancelled,8/16/2021,1/12/2018,8/16/2021,19,66
36735,3210,Shipped,5/26/2018,12/8/2018,5/26/2018,45,109
36736,1202,Shipped,8/11/2020,4/11/2020,8/11/2020,14,46
36737,6616,Shipped,1/28/2020,4/23/2022,1/28/2020,8,5
36738,2497,Shipped,9/16/2023,2/27/2018,9/16/2023,20,1
36739,415,Cancelled,2/27/2019,1/17/2020,2/27/2019,10,5
36740,3897,Pending,1/31/2018,11/24/2020,1/31/2018,12,44
36741,7427,Shipped,12/11/2019,1/23/2023,12/11/2019,43,71
36742,6475,Shipped,11/1/2019,9/6/2019,11/1/2019,2,51
36743,3328,Pending,11/12/2019,12/29/2021,11/12/2019,48,126
36744,904,Shipped,6/21/2019,12/5/2019,6/21/2019,41,46
36745,9804,Pending,5/29/2019,9/17/2021,5/29/2019,14,182
36746,6165,Pending,8/28/2022,10/21/2021,8/28/2022,44,31
36747,1801,Cancelled,5/12/2021,12/2/2021,5/12/2021,11,94
36748,2176,Cancelled,11/27/2021,5/3/2018,11/27/2021,37,38
36749,9521,Shipped,10/29/2023,1/22/2018,10/29/2023,14,52
36750,967,Shipped,2/16/2021,3/20/2018,2/16/2021,32,49
36751,7585,Shipped,9/30/2021,5/27/2023,9/30/2021,46,161
36752,7625,Shipped,3/4/2019,6/30/2019,3/4/2019,46,130
36753,3540,Shipped,7/25/2022,9/18/2022,7/25/2022,21,82
36754,6054,Shipped,12/22/2018,10/14/2018,12/22/2018,44,124
36755,9158,Shipped,5/24/2019,10/13/2023,5/24/2019,49,23
36756,9732,Pending,12/20/2021,4/23/2023,12/20/2021,47,198
36757,1815,Cancelled,4/26/2022,3/15/2021,4/26/2022,6,81
36758,7111,Cancelled,3/12/2021,3/13/2020,3/12/2021,9,11
36759,2076,Cancelled,2/19/2020,3/28/2019,2/19/2020,24,171
36760,8314,Pending,9/20/2019,12/8/2019,9/20/2019,41,160
36761,9480,Shipped,9/30/2020,2/11/2021,9/30/2020,42,138
36762,897,Pending,4/20/2018,3/14/2022,4/20/2018,45,85
36763,3326,Cancelled,9/11/2019,9/23/2021,9/11/2019,50,33
36764,129,Pending,6/3/2020,3/14/2020,6/3/2020,47,57
36765,7985,Cancelled,1/28/2018,7/1/2023,1/28/2018,47,21
36766,9110,Cancelled,5/12/2020,2/13/2019,5/12/2020,1,32
36767,4732,Shipped,6/21/2020,4/19/2021,6/21/2020,39,64
36768,9550,Cancelled,10/20/2018,2/2/2019,10/20/2018,14,66
36769,494,Shipped,8/11/2022,9/1/2022,8/11/2022,17,11
36770,205,Shipped,9/13/2020,3/30/2021,9/13/2020,25,190
36771,9256,Pending,9/6/2021,2/4/2023,9/6/2021,48,199
36772,5871,Pending,10/24/2018,3/27/2019,10/24/2018,46,57
36773,3555,Cancelled,1/15/2023,8/18/2022,1/15/2023,24,31
36774,5026,Pending,4/19/2022,11/22/2019,4/19/2022,35,159
36775,6566,Cancelled,11/1/2022,7/27/2021,11/1/2022,27,170
36776,6918,Shipped,5/20/2018,9/6/2019,5/20/2018,44,138
36777,7395,Cancelled,1/20/2018,10/4/2018,1/20/2018,16,179
36778,5051,Cancelled,9/27/2023,4/27/2019,9/27/2023,25,59
36779,7670,Shipped,5/4/2023,5/4/2018,5/4/2023,8,82
36780,9684,Shipped,7/26/2023,2/14/2023,7/26/2023,20,49
36781,1949,Cancelled,5/28/2018,5/7/2020,5/28/2018,44,93
36782,8064,Shipped,9/20/2021,4/20/2021,9/20/2021,30,179
36783,7218,Pending,8/14/2019,10/28/2018,8/14/2019,7,46
36784,181,Pending,6/20/2023,12/17/2018,6/20/2023,4,9
36785,5924,Pending,4/29/2021,11/9/2022,4/29/2021,37,99
36786,6192,Shipped,4/2/2018,11/13/2019,4/2/2018,45,116
36787,1727,Pending,12/28/2022,1/10/2022,12/28/2022,11,63
36788,4529,Pending,7/2/2020,7/4/2018,7/2/2020,10,59
36789,4936,Pending,11/23/2022,5/23/2018,11/23/2022,22,189
36790,9016,Pending,1/8/2020,6/22/2021,1/8/2020,17,16
36791,4405,Shipped,1/4/2020,10/12/2020,1/4/2020,46,31
36792,8210,Pending,4/11/2020,12/6/2018,4/11/2020,33,46
36793,9634,Cancelled,6/23/2023,6/18/2021,6/23/2023,43,180
36794,9908,Shipped,7/16/2019,7/4/2020,7/16/2019,35,190
36795,8830,Cancelled,10/13/2019,8/2/2023,10/13/2019,19,190
36796,1453,Cancelled,5/16/2023,7/11/2023,5/16/2023,26,162
36797,2974,Shipped,11/20/2018,7/21/2018,11/20/2018,14,20
36798,7055,Cancelled,10/24/2022,9/29/2021,10/24/2022,4,70
36799,4006,Cancelled,11/10/2019,9/23/2019,11/10/2019,35,142
36800,7282,Pending,10/18/2023,6/14/2023,10/18/2023,30,134
36801,3742,Pending,8/1/2021,9/9/2023,8/1/2021,10,38
36802,2954,Pending,10/24/2020,12/9/2021,10/24/2020,41,82
36803,2948,Cancelled,6/7/2018,2/8/2019,6/7/2018,39,2
36804,3871,Shipped,6/14/2020,2/21/2021,6/14/2020,6,55
36805,8502,Cancelled,9/24/2019,2/25/2019,9/24/2019,19,77
36806,550,Shipped,1/28/2022,2/28/2023,1/28/2022,33,104
36807,8318,Cancelled,8/11/2021,3/16/2022,8/11/2021,29,173
36808,2137,Shipped,11/17/2021,6/9/2021,11/17/2021,46,63
36809,5808,Pending,4/24/2023,6/27/2021,4/24/2023,44,180
36810,4748,Cancelled,8/16/2022,1/8/2021,8/16/2022,26,137
36811,7433,Shipped,11/3/2019,9/13/2022,11/3/2019,32,139
36812,8134,Pending,11/5/2018,11/9/2019,11/5/2018,46,96
36813,4430,Shipped,6/16/2018,10/13/2019,6/16/2018,30,169
36814,3805,Shipped,4/17/2020,7/27/2020,4/17/2020,8,175
36815,9636,Shipped,5/28/2020,5/9/2023,5/28/2020,17,160
36816,6497,Cancelled,11/29/2018,7/3/2022,11/29/2018,4,127
36817,3156,Pending,11/17/2018,12/16/2020,11/17/2018,19,196
36818,8506,Shipped,4/23/2023,1/4/2022,4/23/2023,26,105
36819,1982,Cancelled,7/15/2018,11/8/2019,7/15/2018,18,3
36820,1671,Shipped,4/26/2018,5/31/2023,4/26/2018,49,57
36821,1497,Cancelled,9/9/2022,11/24/2022,9/9/2022,37,49
36822,1884,Pending,9/22/2022,3/12/2019,9/22/2022,18,91
36823,6275,Pending,7/10/2021,6/16/2018,7/10/2021,48,9
36824,8170,Cancelled,9/18/2022,3/17/2021,9/18/2022,28,51
36825,702,Cancelled,10/26/2021,5/18/2019,10/26/2021,16,104
36826,5949,Pending,1/21/2022,10/31/2018,1/21/2022,6,40
36827,883,Shipped,9/8/2020,1/24/2018,9/8/2020,9,170
36828,9349,Cancelled,1/14/2023,10/19/2021,1/14/2023,12,32
36829,5785,Shipped,6/13/2022,6/1/2021,6/13/2022,44,45
36830,3029,Shipped,11/19/2018,12/21/2019,11/19/2018,30,187
36831,6627,Pending,9/3/2018,12/12/2022,9/3/2018,22,179
36832,7953,Shipped,10/20/2018,5/1/2022,10/20/2018,40,156
36833,8127,Pending,6/21/2020,8/20/2020,6/21/2020,45,117
36834,4646,Pending,5/19/2019,9/7/2018,5/19/2019,22,191
36835,4938,Pending,2/7/2023,12/3/2020,2/7/2023,10,121
36836,6884,Cancelled,1/28/2022,9/27/2023,1/28/2022,35,170
36837,1865,Cancelled,2/5/2021,2/23/2021,2/5/2021,48,60
36838,5888,Pending,8/5/2021,4/13/2019,8/5/2021,40,26
36839,4476,Shipped,3/25/2023,7/3/2018,3/25/2023,12,41
36840,4351,Pending,12/23/2022,4/27/2019,12/23/2022,9,90
36841,4253,Pending,12/25/2023,4/8/2020,12/25/2023,34,193
36842,5083,Shipped,11/10/2021,9/21/2020,11/10/2021,7,81
36843,2589,Shipped,1/31/2023,8/6/2019,1/31/2023,36,6
36844,3871,Cancelled,5/27/2019,9/4/2019,5/27/2019,6,38
36845,3986,Cancelled,9/7/2023,10/3/2019,9/7/2023,30,146
36846,2098,Shipped,2/21/2023,10/17/2018,2/21/2023,26,92
36847,8666,Pending,1/24/2023,4/5/2020,1/24/2023,22,17
36848,1811,Shipped,1/7/2020,11/19/2018,1/7/2020,20,135
36849,6341,Cancelled,12/8/2018,7/10/2018,12/8/2018,25,89
36850,9071,Cancelled,11/6/2021,5/2/2018,11/6/2021,37,40
36851,3079,Cancelled,3/29/2019,4/26/2023,3/29/2019,28,143
36852,1300,Pending,9/8/2023,3/7/2023,9/8/2023,46,117
36853,1004,Pending,5/31/2021,9/7/2020,5/31/2021,33,177
36854,655,Pending,1/21/2021,1/11/2021,1/21/2021,15,74
36855,3078,Cancelled,6/9/2022,2/9/2022,6/9/2022,12,113
36856,6298,Pending,8/18/2020,9/1/2023,8/18/2020,18,135
36857,5530,Shipped,7/11/2018,12/8/2022,7/11/2018,15,31
36858,1591,Pending,11/28/2023,11/1/2020,11/28/2023,11,161
36859,2943,Cancelled,10/21/2019,5/29/2020,10/21/2019,9,104
36860,3572,Shipped,6/21/2019,1/28/2020,6/21/2019,4,68
36861,1274,Pending,12/23/2021,5/12/2021,12/23/2021,9,82
36862,7437,Cancelled,8/1/2022,3/10/2021,8/1/2022,7,37
36863,5352,Cancelled,11/16/2023,10/28/2019,11/16/2023,3,188
36864,6374,Shipped,4/6/2019,3/29/2023,4/6/2019,22,98
36865,2072,Shipped,4/13/2018,4/25/2018,4/13/2018,23,104
36866,9672,Pending,3/6/2022,7/17/2018,3/6/2022,3,36
36867,3711,Pending,4/5/2023,11/18/2022,4/5/2023,7,35
36868,8532,Shipped,6/1/2021,5/12/2019,6/1/2021,21,170
36869,6730,Cancelled,4/29/2020,10/7/2020,4/29/2020,10,97
36870,1036,Shipped,1/25/2019,1/31/2020,1/25/2019,14,34
36871,784,Pending,4/16/2022,1/26/2022,4/16/2022,35,119
36872,2569,Cancelled,9/13/2023,12/21/2020,9/13/2023,46,41
36873,8692,Cancelled,9/27/2021,2/12/2018,9/27/2021,2,7
36874,2594,Shipped,10/1/2022,6/28/2020,10/1/2022,17,166
36875,5234,Pending,3/13/2022,1/28/2019,3/13/2022,30,176
36876,4515,Shipped,5/16/2020,6/26/2019,5/16/2020,25,64
36877,9775,Pending,4/1/2023,8/20/2023,4/1/2023,46,7
36878,8576,Pending,1/26/2021,2/3/2023,1/26/2021,11,69
36879,5998,Shipped,5/28/2021,1/9/2019,5/28/2021,45,161
36880,1743,Shipped,5/24/2019,10/22/2018,5/24/2019,22,21
36881,8363,Pending,5/6/2023,2/4/2018,5/6/2023,8,134
36882,244,Shipped,9/19/2020,8/29/2018,9/19/2020,3,68
36883,6805,Shipped,3/18/2020,3/13/2020,3/18/2020,36,154
36884,1187,Cancelled,4/13/2023,6/1/2023,4/13/2023,34,53
36885,166,Cancelled,2/14/2020,2/16/2022,2/14/2020,35,152
36886,2129,Shipped,5/11/2023,9/18/2021,5/11/2023,11,92
36887,5971,Cancelled,2/26/2022,3/15/2021,2/26/2022,12,83
36888,4940,Shipped,4/13/2019,7/16/2022,4/13/2019,11,110
36889,9721,Shipped,5/22/2022,3/22/2019,5/22/2022,10,14
36890,1927,Cancelled,7/15/2021,11/12/2021,7/15/2021,21,3
36891,3905,Cancelled,4/25/2020,9/25/2021,4/25/2020,14,79
36892,2642,Shipped,7/1/2018,7/8/2022,7/1/2018,38,154
36893,4464,Pending,3/26/2022,9/22/2020,3/26/2022,33,148
36894,8058,Shipped,4/6/2021,4/9/2022,4/6/2021,47,23
36895,5045,Shipped,10/6/2023,11/29/2019,10/6/2023,14,98
36896,7609,Cancelled,12/31/2021,2/14/2022,12/31/2021,23,132
36897,1175,Cancelled,7/3/2019,10/25/2022,7/3/2019,2,75
36898,3536,Cancelled,10/20/2020,1/3/2022,10/20/2020,36,139
36899,6951,Shipped,11/6/2018,4/12/2018,11/6/2018,38,75
36900,7767,Shipped,3/25/2022,2/14/2023,3/25/2022,11,93
36901,76,Shipped,12/12/2022,10/19/2023,12/12/2022,6,185
36902,1372,Cancelled,11/21/2023,5/27/2018,11/21/2023,12,49
36903,5576,Shipped,6/24/2022,6/15/2019,6/24/2022,19,20
36904,8256,Shipped,7/24/2019,6/28/2021,7/24/2019,42,33
36905,7023,Cancelled,3/23/2019,3/17/2023,3/23/2019,16,143
36906,1348,Cancelled,3/5/2023,6/17/2019,3/5/2023,41,124
36907,4831,Pending,4/4/2019,2/8/2019,4/4/2019,50,185
36908,5162,Pending,5/3/2019,1/30/2021,5/3/2019,3,127
36909,5075,Pending,10/29/2022,6/6/2022,10/29/2022,47,106
36910,3818,Pending,7/21/2018,1/25/2018,7/21/2018,28,104
36911,9649,Cancelled,8/8/2018,3/15/2021,8/8/2018,33,115
36912,3399,Cancelled,4/25/2021,2/7/2018,4/25/2021,14,80
36913,5166,Pending,11/14/2021,5/17/2018,11/14/2021,28,109
36914,3443,Cancelled,5/8/2022,1/24/2020,5/8/2022,7,55
36915,5991,Pending,2/9/2018,1/18/2019,2/9/2018,26,160
36916,7658,Cancelled,3/12/2018,9/18/2018,3/12/2018,8,112
36917,2018,Cancelled,12/5/2022,6/9/2018,12/5/2022,9,198
36918,9986,Shipped,4/24/2021,4/16/2022,4/24/2021,24,24
36919,929,Cancelled,8/18/2019,9/19/2020,8/18/2019,4,22
36920,4526,Cancelled,1/21/2022,5/11/2021,1/21/2022,24,24
36921,6838,Shipped,11/15/2019,10/5/2023,11/15/2019,26,193
36922,2801,Cancelled,11/25/2021,1/18/2019,11/25/2021,46,148
36923,2430,Cancelled,4/11/2018,1/10/2020,4/11/2018,3,41
36924,475,Pending,4/26/2019,11/5/2022,4/26/2019,47,175
36925,2588,Pending,8/20/2019,8/1/2020,8/20/2019,48,166
36926,631,Shipped,3/7/2020,12/18/2020,3/7/2020,48,161
36927,7034,Cancelled,7/19/2019,12/13/2020,7/19/2019,16,167
36928,4608,Shipped,8/14/2020,7/23/2021,8/14/2020,7,156
36929,581,Pending,6/19/2020,1/7/2018,6/19/2020,25,192
36930,9891,Pending,7/6/2020,9/21/2019,7/6/2020,49,73
36931,6940,Cancelled,7/11/2023,3/3/2023,7/11/2023,2,109
36932,8274,Shipped,1/29/2018,6/13/2018,1/29/2018,30,116
36933,8745,Shipped,3/29/2019,12/29/2022,3/29/2019,27,75
36934,3339,Cancelled,1/3/2021,10/20/2020,1/3/2021,20,172
36935,3043,Pending,4/17/2018,4/9/2022,4/17/2018,11,62
36936,2872,Pending,4/22/2023,8/27/2021,4/22/2023,43,56
36937,8373,Shipped,12/9/2022,4/24/2018,12/9/2022,40,92
36938,1634,Cancelled,9/13/2018,9/2/2021,9/13/2018,50,48
36939,5584,Cancelled,1/16/2021,4/19/2021,1/16/2021,17,182
36940,8907,Cancelled,10/28/2018,7/8/2020,10/28/2018,23,64
36941,3508,Cancelled,11/4/2019,4/6/2021,11/4/2019,5,189
36942,4907,Shipped,3/20/2022,1/22/2022,3/20/2022,23,87
36943,860,Cancelled,2/26/2018,8/16/2020,2/26/2018,38,154
36944,3604,Pending,10/11/2021,1/30/2018,10/11/2021,32,156
36945,8805,Pending,7/18/2021,8/7/2021,7/18/2021,24,82
36946,872,Pending,8/29/2019,12/22/2018,8/29/2019,11,192
36947,1689,Shipped,3/30/2020,9/8/2021,3/30/2020,35,102
36948,8903,Pending,3/18/2019,3/5/2019,3/18/2019,35,164
36949,4730,Cancelled,10/30/2023,12/17/2019,10/30/2023,14,115
36950,5224,Pending,6/20/2020,9/4/2018,6/20/2020,7,26
36951,2686,Shipped,3/5/2022,2/21/2020,3/5/2022,19,54
36952,9190,Shipped,5/25/2021,6/5/2022,5/25/2021,11,140
36953,7353,Cancelled,5/31/2023,11/21/2023,5/31/2023,7,77
36954,3688,Pending,8/9/2018,7/8/2022,8/9/2018,36,114
36955,5733,Pending,9/20/2018,8/22/2021,9/20/2018,38,5
36956,8267,Cancelled,8/1/2023,3/17/2021,8/1/2023,12,5
36957,9332,Cancelled,10/29/2023,3/10/2021,10/29/2023,22,195
36958,8106,Shipped,7/18/2021,12/2/2023,7/18/2021,38,142
36959,4141,Pending,11/1/2021,2/1/2019,11/1/2021,16,72
36960,7412,Shipped,2/21/2021,6/13/2022,2/21/2021,27,134
36961,9324,Shipped,11/7/2022,7/31/2020,11/7/2022,9,68
36962,8346,Shipped,1/8/2022,8/5/2023,1/8/2022,21,6
36963,2997,Shipped,10/19/2018,9/29/2018,10/19/2018,25,37
36964,3783,Pending,4/11/2021,10/30/2022,4/11/2021,23,181
36965,6258,Shipped,11/8/2019,6/17/2021,11/8/2019,32,50
36966,8889,Pending,6/18/2023,7/10/2022,6/18/2023,1,48
36967,9621,Pending,5/10/2021,10/4/2023,5/10/2021,47,21
36968,4059,Shipped,8/16/2018,4/1/2021,8/16/2018,36,94
36969,886,Cancelled,9/30/2018,4/23/2018,9/30/2018,44,6
36970,792,Cancelled,11/13/2022,12/4/2021,11/13/2022,43,183
36971,5334,Cancelled,1/21/2021,4/21/2023,1/21/2021,18,178
36972,6113,Cancelled,12/1/2023,3/26/2019,12/1/2023,28,20
36973,2069,Cancelled,1/20/2022,11/7/2020,1/20/2022,1,47
36974,6049,Cancelled,6/23/2023,1/26/2019,6/23/2023,25,91
36975,180,Shipped,12/6/2020,10/15/2023,12/6/2020,19,41
36976,3357,Shipped,7/12/2018,8/6/2020,7/12/2018,42,19
36977,8307,Shipped,12/24/2023,4/27/2022,12/24/2023,36,164
36978,684,Pending,10/14/2019,9/18/2020,10/14/2019,8,123
36979,1790,Cancelled,7/7/2021,3/22/2020,7/7/2021,18,140
36980,3336,Shipped,9/12/2020,1/23/2023,9/12/2020,2,3
36981,7744,Shipped,9/7/2021,1/15/2019,9/7/2021,23,157
36982,5625,Pending,2/3/2018,5/7/2021,2/3/2018,18,25
36983,2516,Pending,11/8/2023,3/5/2022,11/8/2023,1,51
36984,2776,Shipped,3/5/2018,9/12/2020,3/5/2018,40,36
36985,2805,Pending,7/10/2020,5/24/2018,7/10/2020,39,109
36986,1066,Pending,1/18/2019,11/16/2022,1/18/2019,41,17
36987,6203,Shipped,3/4/2023,4/26/2018,3/4/2023,22,29
36988,4666,Pending,6/20/2023,12/19/2019,6/20/2023,50,80
36989,4078,Pending,4/29/2019,12/19/2018,4/29/2019,42,31
36990,2023,Cancelled,6/22/2018,7/7/2021,6/22/2018,21,84
36991,7973,Cancelled,8/22/2020,12/14/2023,8/22/2020,18,46
36992,6370,Cancelled,8/16/2019,6/15/2021,8/16/2019,34,177
36993,9530,Pending,4/15/2022,9/3/2019,4/15/2022,16,8
36994,433,Cancelled,1/12/2023,5/18/2023,1/12/2023,18,102
36995,7629,Pending,9/17/2020,9/21/2023,9/17/2020,44,38
36996,532,Pending,10/5/2020,1/9/2019,10/5/2020,27,6
36997,3560,Pending,4/24/2023,8/7/2018,4/24/2023,7,116
36998,7545,Cancelled,8/28/2019,12/18/2019,8/28/2019,50,196
36999,9566,Shipped,3/25/2019,4/8/2019,3/25/2019,47,106
37000,6922,Cancelled,3/4/2018,3/6/2019,3/4/2018,34,121
37001,8996,Shipped,3/3/2022,2/25/2021,3/3/2022,11,44
37002,3348,Cancelled,2/6/2020,1/28/2022,2/6/2020,30,120
37003,5568,Shipped,1/15/2019,1/4/2018,1/15/2019,34,42
37004,2112,Cancelled,2/18/2023,2/13/2020,2/18/2023,37,148
37005,510,Cancelled,8/5/2023,6/25/2019,8/5/2023,24,188
37006,3934,Pending,10/24/2020,12/2/2021,10/24/2020,4,199
37007,4383,Pending,9/12/2021,4/27/2021,9/12/2021,35,62
37008,4424,Cancelled,6/9/2020,1/6/2021,6/9/2020,28,43
37009,6783,Pending,7/12/2023,11/7/2022,7/12/2023,34,147
37010,7969,Cancelled,4/22/2022,6/10/2022,4/22/2022,46,116
37011,5225,Pending,5/24/2023,2/29/2020,5/24/2023,24,8
37012,2042,Shipped,1/22/2021,8/7/2021,1/22/2021,24,57
37013,1597,Cancelled,5/14/2020,12/10/2018,5/14/2020,7,186
37014,9350,Shipped,12/25/2023,11/22/2019,12/25/2023,13,43
37015,273,Pending,12/22/2018,9/25/2018,12/22/2018,7,101
37016,4759,Cancelled,10/31/2018,1/4/2022,10/31/2018,35,99
37017,3077,Cancelled,1/2/2023,9/13/2022,1/2/2023,10,170
37018,912,Shipped,6/10/2019,3/21/2023,6/10/2019,2,113
37019,6470,Pending,7/14/2018,7/14/2021,7/14/2018,43,5
37020,2485,Shipped,2/14/2023,4/27/2018,2/14/2023,1,135
